id,name,sectype,currency,exchange,minvol,maxvol,meanvol,medianvol
7984,TBX,,,,0.0242084,0.200204,0.06332,0.0575488
7985,TC,,,,0.20037,7.69476,1.25418,0.827139
7986,T-C,,,,,,,
7987,TCBI,,,,0.128231,1.71578,0.35941,0.306104
7988,TCBIL,,,,0.0299182,1.47349,0.1429,0.115645
7989,TCBIP,,,,0.0123319,1.69924,0.119135,0.0826463
7990,TCBK,,,,0.0976103,2.09922,0.349877,0.298081
7991,TCCO,,,,0.147999,2.96794,0.77011,0.65418
7992,TCDA,,,,0.261208,2.5034,0.790671,0.618938
7993,TCF,,,,0.122383,1.9126,0.357741,0.295927
7994,TCFC,,,,0.0878915,1.45468,0.3445,0.294242
7995,TCFCP,,,,0.0541888,1.23511,0.243393,0.130887
7996,TCHP,,,,0.203244,0.301243,0.26651,0.268757
7997,TCI,,,,0.0813718,4.14015,0.487594,0.411607
7998,TCMD,,,,0.229039,1.13871,0.508242,0.482293
7999,TCO,,,,0.0565706,1.6755,0.275331,0.221957
8000,TCO-J,,,,,,,
8001,TCO-K,,,,,,,
8002,TCOM,,,,0.139996,3.09387,0.544983,0.458661
8003,TCON,,,,0.344663,9.49762,1.07871,0.833282
8004,TCP,,,,0.0578248,1.99038,0.279468,0.231107
8005,TCPC,,,,0.0581841,2.55162,0.216084,0.153255
8006,TCRR,,,,0.407959,1.61965,0.929221,0.890085
8007,TCS,,,,,,,
8008,TCTL,,,,0.0233557,0.496611,0.10526,0.0803116
8009,TCX,,,,0.105335,8.43798,0.763408,0.57322
8010,TD,,,,0.0718363,2.03929,0.245221,0.195578
8011,TDA,,,,0.0426531,1.54551,0.148452,0.110171
8012,TDAC,,,,0.0204212,0.673152,0.0829828,0.0411108
8013,TDACU,,,,0.0259899,1.63052,0.193356,0.0543935
8014,TDACW,,,,,,,
8015,TDC,,,,0.13801,0.865773,0.347472,0.319723
8016,TDE,,,,0.0290999,1.71544,0.118083,0.078531
8017,TDF,,,,0.0650402,1.29827,0.268879,0.234104
8018,TDG,,,,0.0916371,1.56534,0.304322,0.25934
8019,TDI,,,,0.0337123,1.51154,0.15212,0.110118
8020,TDIV,,,,,,,
8021,TDJ,,,,0.0200938,1.64431,0.114143,0.0779469
8022,TDOC,,,,0.264633,1.4545,0.61268,0.569169
8023,TDS,,,,0.102171,1.96064,0.316489,0.265219
8024,TDSA,,,,0.0639193,0.0746016,0.0668857,0.0665212
8025,TDSB,,,,0.0666202,0.104476,0.0777172,0.0759061
8026,TDSC,,,,0.087027,0.11804,0.096203,0.0960523
8027,TDSD,,,,0.106157,0.136115,0.124076,0.124676
8028,TDSE,,,,0.114674,0.136554,0.128445,0.130009
8029,TDTF,,,,0.0155317,0.188375,0.0382362,0.0342251
8030,TDTT,,,,0.00964622,0.519959,0.0313996,0.0210036
8031,TDV,,,,0.0865381,0.660023,0.285061,0.236212
8032,TDVG,,,,0.154165,0.211997,0.191362,0.197413
8033,TDW,,,,,,,
8034,TDW.A,,,,,,,
8035,TDW.B,,,,,,,
8036,TDW.W,,,,,,,
8037,TDY,,,,0.097128,1.81659,0.349665,0.279974
8038,TEAF,,,,0.0407958,1.30918,0.315807,0.234884
8039,TEAM,,,,0.137707,0.992005,0.428413,0.427863
8040,TECB,,,,0.185236,0.700428,0.326478,0.270022
8041,TECH,,,,0.0732011,2.20877,0.338999,0.264779
8042,TECK,,,,0.164442,2.83044,0.561148,0.45513
8043,TECL,,,,0.173993,5.76616,0.66389,0.470595
8044,TECS,,,,0.176003,10.0593,0.902356,0.503485
8045,TECTP,,,,0.195375,0.902423,0.506391,0.552421
8046,TEDU,,,,0.127878,2.01482,0.611096,0.482953
8047,TEF,,,,0.0999326,4.57067,0.328306,0.25603
8048,TEGS,,,,0.108942,0.217265,0.168935,0.162276
8049,TEI,,,,0.0454151,1.33914,0.184563,0.154457
8050,TEKKU,,,,0.0989975,0.173017,0.119095,0.102182
8051,TEL,,,,0.0940543,1.22377,0.290916,0.249856
8052,TELA,,,,0.339515,2.02203,0.862839,0.689988
8053,TELL,,,,,,,
8054,TEN,,,,0.119079,2.89437,0.529143,0.401477
8055,TENB,,,,0.20598,0.967924,0.491737,0.459615
8056,TENX,,,,0.152111,4.79413,0.921981,0.721563
8057,TEO,,,,0.125662,2.04323,0.452242,0.384768
8058,TEQI,,,,0.176493,0.302983,0.242103,0.223603
8059,TER,,,,0.107451,1.86856,0.50368,0.448668
8060,TERM,,,,0.0177484,0.642586,0.149304,0.116863
8061,TESS,,,,0.119909,2.06802,0.54217,0.450646
8062,TEVA,,,,0.112742,2.04383,0.355548,0.290054
8063,TEX,,,,0.142374,1.77109,0.48983,0.431727
8064,TFC,,,,0.0729953,2.12975,0.287358,0.215563
8065,TFC-F,,,,,,,
8066,TFC-G,,,,,,,
8067,TFC-H,,,,,,,
8068,TFC-I,,,,,,,
8069,TFC-O,,,,,,,
8070,TFC-R,,,,,,,
8071,TFFP,,,,0.273606,1.41656,0.758863,0.796347
8072,TFI,,,,0.0112082,2.88341,0.0771473,0.0319847
8073,TFII,,,,,,,
8074,TFIV,,,,0.0395402,0.452834,0.134786,0.0740686
8075,TFJL,,,,0.0925917,0.124363,0.108255,0.108119
8076,TFLO,,,,0.0020308,0.190728,0.0128521,0.00707218
8077,TFLT,,,,0.0214276,0.393956,0.133149,0.0667586
8078,TFSL,,,,0.0647505,0.856649,0.214533,0.177795
8079,TFX,,,,0.0811883,2.07893,0.261383,0.219544
8080,TG,,,,0.146928,3.10466,0.413669,0.367996
8081,TGA,,,,0.192143,1.95168,0.568456,0.494939
8082,TGB,,,,0.20976,1.88219,0.675943,0.620935
8083,TGC,,,,0.15942,17.4417,0.981025,0.76262
8084,TGH,,,,0.113759,2.05125,0.497318,0.42831
8085,TGI,,,,0.113177,2.93054,0.424525,0.345672
8086,TGIF,,,,0.0276861,0.0476243,0.0382608,0.0373173
8087,TGLS,,,,0.0272777,2.03156,0.387983,0.301236
8088,TGNA,,,,0.0733189,1.9648,0.345434,0.273464
8089,TGP,,,,0.0784487,2.24667,0.331778,0.260657
8090,TGP-A,,,,,,,
8091,TGP-B,,,,,,,
8092,TGRW,,,,0.194959,0.290193,0.263859,0.272932
8093,TGS,,,,0.137476,2.03987,0.477211,0.413543
8094,TGT,,,,0.0877555,3.19158,0.332205,0.26364
8095,TGTX,,,,0.31516,2.16224,0.746335,0.679756
8096,TH,,,,0.182308,2.52016,0.866648,0.608732
8097,THBR,,,,0.052667,0.194339,0.11398,0.0933064
8098,THBRW,,,,,,,
8099,THC,,,,0.159211,5.82412,0.515691,0.420626
8100,THCA,,,,0.0314266,0.33299,0.0835811,0.0551065
8101,THCAW,,,,,,,
8102,THCB,,,,0.0271824,0.94533,0.0889693,0.0560689
8103,THCBU,,,,0.0434044,1.09748,0.160898,0.0797676
8104,THCBW,,,,,,,
8105,THCX,,,,0.300933,1.11131,0.577233,0.466292
8106,THD,,,,0.063083,1.04718,0.250384,0.199316
8107,THFF,,,,0.0972589,1.99774,0.318976,0.269269
8108,THG,,,,0.0697727,1.64373,0.271935,0.22663
8109,THM,,,,0.288508,2.82406,0.839668,0.780712
8110,THMO,,,,0.539223,3.93088,1.31584,1.03158
8111,THNQ,,,,0.203575,0.309397,0.269138,0.275237
8112,THO,,,,0.115257,2.2467,0.40093,0.350116
8113,THQ,,,,0.0561798,0.931299,0.197078,0.161733
8114,THR,,,,0.132325,1.20943,0.339636,0.305824
8115,THRM,,,,0.15035,1.07495,0.375789,0.352725
8116,THRY,,,,0.591235,1.0811,0.678758,0.660018
8117,THS,,,,0.0945406,1.33357,0.296359,0.266503
8118,THTX,,,,0.14891,2.76425,0.746606,0.649234
8119,THW,,,,0.056348,0.871714,0.204051,0.173276
8120,THWWW,,,,,,,
8121,THY,,,,,,,
8122,TIF,,,,0.0123727,2.23404,0.383645,0.315716
8123,TIG,,,,0.360028,0.867972,0.678752,0.687688
8124,TIGO,,,,0.131316,1.01281,0.316188,0.278222
8125,TIGR,,,,0.255128,1.66578,0.764226,0.688736
8126,TILE,,,,0.142291,1.99299,0.385159,0.311981
8127,TILT,,,,0.0477253,0.867308,0.149952,0.123505
8128,TIMB,,,,0.140728,1.83375,0.472699,0.428876
8129,TIN.U,,,,,,,
8130,TIP,,,,0.0228244,0.238647,0.0614099,0.0538398
8131,TIPT,,,,0.155904,1.68331,0.429482,0.398754
8132,TIPX,,,,0.0148281,0.15837,0.0444379,0.037409
8133,TIPZ,,,,0.0233039,0.226742,0.0531944,0.0487955
8134,TISI,,,,0.132761,2.81188,0.527827,0.434977
8135,TITN,,,,0.172697,1.41685,0.534108,0.46199
8136,TJX,,,,0.0909584,2.88156,0.350707,0.273322
8137,TK,,,,0.095323,2.80411,0.428189,0.344741
8138,TKAT,,,,0.0758735,2.57119,1.10346,1.0331
8139,TKC,,,,0.134883,6.7255,0.490963,0.369405
8140,TKR,,,,0.103509,2.05805,0.36734,0.316069
8141,TLC,,,,0.225818,1.35061,0.767018,0.724057
8142,TLDH,,,,0.0958955,0.807791,0.210302,0.165023
8143,TLEH,,,,0.0755044,0.699612,0.177491,0.154437
8144,TLGT,,,,0.238268,9.7556,1.05473,0.727646
8145,TLH,,,,0.0380718,0.367662,0.0885948,0.0795295
8146,TLK,,,,0.101062,2.00003,0.401927,0.341861
8147,TLMD,,,,0.0841132,0.6204,0.265562,0.21536
8148,TLMDW,,,,,,,
8149,TLND,,,,0.169438,1.22509,0.445742,0.397333
8150,TLRY,,,,0.38787,2.65045,1.03398,0.88164
8151,TLS,,,,,,,
8152,TLSA,,,,0.714599,3.96645,1.58712,1.17041
8153,TLT,,,,0.0649697,0.448817,0.122355,0.105251
8154,TLTD,,,,0.0469107,0.725638,0.139886,0.119595
8155,TLTE,,,,0.0681884,0.751583,0.169061,0.154218
8156,TLYS,,,,0.17791,1.44446,0.504521,0.469913
8157,TM,,,,0.0744662,6.28833,0.313288,0.233294
8158,TMBR,,,,0.0,11.7814,2.01069,0.890814
8159,TMDI,,,,0.196865,4.60919,0.874894,0.728559
8160,TMDV,,,,0.0682839,0.610822,0.299011,0.292769
8161,TMDX,,,,0.312906,1.54967,0.629516,0.545683
8162,TME,,,,0.234314,0.645849,0.438099,0.421311
8163,TMF,,,,0.203328,5.84095,0.493157,0.406914
8164,TMFC,,,,0.079011,0.802686,0.243127,0.230966
8165,TMHC,,,,0.13436,2.20228,0.39304,0.335616
8166,TMO,,,,0.0810176,1.2027,0.286557,0.244146
8167,TMP,,,,0.0765269,1.16718,0.303455,0.246675
8168,TMPMU,,,,0.0910763,0.0941975,0.0931535,0.0941868
8169,TMQ,,,,0.242638,1.56166,0.650722,0.567534
8170,TMST,,,,0.243306,2.50233,0.667035,0.548628
8171,TMTS,,,,,,,
8172,TMTSU,,,,0.0422087,0.0963114,0.067928,0.0594098
8173,TMTSW,,,,,,,
8174,TMUS,,,,0.123594,4.0901,0.474656,0.350942
8175,TMV,,,,0.20218,9.56529,0.58084,0.389846
8176,TMX,,,,0.09947,1.17351,0.302756,0.266436
8177,TNA,,,,0.225775,2.89099,0.653915,0.527844
8178,TNAV,,,,0.127064,1.88675,0.499489,0.433403
8179,TNC,,,,0.0869459,3.00062,0.351792,0.300507
8180,TNDM,,,,0.224386,9.74845,0.872127,0.622173
8181,TNET,,,,0.0933466,2.01785,0.39126,0.335616
8182,TNK,,,,0.166224,2.12437,0.568681,0.514201
8183,TNP,,,,0.0965019,6.97701,0.474269,0.382293
8184,TNP-D,,,,,,,
8185,TNP-E,,,,,,,
8186,TNP-F,,,,,,,
8187,TNXP,,,,0.292702,10.5826,1.48241,0.766021
8188,TOK,,,,0.0370936,0.843772,0.185896,0.155267
8189,TOKE,,,,0.189705,0.733206,0.388526,0.341692
8190,TOL,,,,0.108979,2.13498,0.406726,0.36022
8191,TOLZ,,,,0.0549056,0.871949,0.150831,0.125646
8192,TOMZ,,,,,,,
8193,TOPS,,,,,,,
8194,TOT,,,,0.095946,2.9206,0.280486,0.238184
8195,TOTA,,,,0.0361292,0.254818,0.0936434,0.0733142
8196,TOTAW,,,,,,,
8197,TOTL,,,,0.0150933,0.186927,0.0343626,0.0273669
8198,TOUR,,,,0.108513,1.98175,0.565661,0.531602
8199,TOWN,,,,0.0981695,1.2749,0.343152,0.275766
8200,TPAY,,,,0.110823,0.864186,0.289255,0.23143
8201,TPB,,,,0.179304,2.08911,0.536377,0.46479
8202,TPC,,,,0.150728,3.24188,0.51217,0.450317
8203,TPCO,,,,0.193534,1.38171,0.456757,0.384124
8204,TPG.U,,,,,,,
8205,TPG.W,,,,,,,
8206,TPGY,,,,,,,
8207,TPH,,,,0.140573,1.84271,0.384264,0.327414
8208,TPHD,,,,0.0675514,0.94379,0.250285,0.178041
8209,TPHS,,,,,,,
8210,TPIC,,,,0.18079,1.72042,0.52478,0.475492
8211,TPIF,,,,0.0824251,0.636787,0.247304,0.169938
8212,TPL,,,,0.0648979,6.66612,0.344917,0.259098
8213,TPLC,,,,0.0563792,0.898386,0.231704,0.169422
8214,TPOR,,,,0.260593,2.76844,0.718257,0.599624
8215,TPR,,,,0.105754,2.10529,0.423892,0.338488
8216,TPRE,,,,0.0968299,1.03055,0.283486,0.244851
8217,TPSC,,,,0.0917454,0.786927,0.384209,0.328964
8218,TPTX,,,,0.3587,1.654,0.702538,0.649437
8219,TPVG,,,,0.101592,3.86083,0.31452,0.21198
8220,TPVY,,,,0.0388236,1.80084,0.182451,0.087042
8221,TPX,,,,0.157013,5.82145,0.499072,0.383717
8222,TPYP,,,,0.0852168,1.19995,0.210719,0.147847
8223,TPZ,,,,0.0539263,2.14484,0.196378,0.146863
8224,TQQQ,,,,0.166234,4.63766,0.686514,0.457956
8225,TR,,,,0.0786223,1.80436,0.233731,0.20624
8226,TRC,,,,0.0894141,1.41233,0.329917,0.294036
8227,TRCH,,,,0.27692,2.98204,1.02482,0.935722
8228,TRE.U,,,,,,,
8229,TRE.W,,,,,,,
8230,TREB,,,,0.0803271,0.221419,0.116122,0.104002
8231,TREC,,,,0.125003,1.39507,0.403861,0.360504
8232,TREE,,,,0.107316,2.72141,0.532037,0.442788
8233,TREX,,,,,,,
8234,TRGP,,,,0.103588,2.89662,0.415069,0.305768
8235,TRHC,,,,0.272003,1.26661,0.560848,0.528182
8236,TRI,,,,0.0632314,0.946368,0.22718,0.189513
8237,TRIB,,,,0.0878073,3.825,0.575618,0.457204
8238,TRIL,,,,,,,
8239,TRIP,,,,0.135223,1.31303,0.445922,0.402625
8240,TRIT,,,,0.0242454,0.611159,0.232832,0.208478
8241,TRITW,,,,,,,
8242,TRMB,,,,0.117172,2.9706,0.465769,0.38187
8243,TRMD,,,,0.268601,3.22716,0.936258,0.697499
8244,TRMK,,,,0.0797106,1.9536,0.301203,0.242822
8245,TRMT,,,,0.184214,1.76691,0.549512,0.439846
8246,TRN,,,,0.118817,2.93153,0.402812,0.344053
8247,TRN.U,,,,,,,
8248,TRN.W,,,,,,,
8249,TRND,,,,0.0496337,0.305632,0.139688,0.132104
8250,TRNE,,,,0.0188566,0.871469,0.150251,0.116465
8251,TRNO,,,,0.0942502,0.934356,0.221812,0.199519
8252,TRNS,,,,0.0938624,2.27231,0.687331,0.548036
8253,TROW,,,,0.0974846,2.139,0.353105,0.274274
8254,TROX,,,,0.170838,6.68345,0.671576,0.508619
8255,TRP,,,,0.0745327,1.37134,0.222675,0.189534
8256,TRQ,,,,0.184159,1.54011,0.527338,0.4881
8257,TRS,,,,0.124299,0.99847,0.364099,0.314327
8258,TRST,,,,0.0952574,1.96732,0.324972,0.26596
8259,TRT,,,,0.140803,2.02419,0.624161,0.571234
8260,TRT-A,,,,,,,
8261,TRT-B,,,,,,,
8262,TRT-C,,,,,,,
8263,TRT-D,,,,,,,
8264,TRTN,,,,0.124843,1.49755,0.424615,0.36779
8265,TRTX,,,,0.0444354,3.20038,0.349183,0.131223
8266,TRTY,,,,0.033269,0.292693,0.0870145,0.0667097
8267,TRU,,,,0.100355,1.01614,0.272731,0.244718
8268,TRUE,,,,,,,
8269,TRUP,,,,0.16731,1.03816,0.52112,0.476368
8270,TRV,,,,0.0725965,2.22285,0.267663,0.20119
8271,TRVG,,,,0.287446,1.36133,0.672574,0.63436
8272,TRVI,,,,0.406402,2.68629,1.14142,0.983162
8273,TRVN,,,,0.231334,3.50881,0.869792,0.729595
8274,TRX,,,,0.231819,2.23443,0.755373,0.689569
8275,TRXC,,,,0.31017,11.0924,1.23282,0.898874
8276,TS,,,,0.117097,6.80609,0.424667,0.33519
8277,TSBK,,,,0.069038,2.82295,0.353275,0.262968
8278,TSC,,,,0.108491,2.10483,0.332382,0.273636
8279,TSCAP,,,,,,,
8280,TSCBP,,,,0.0476377,1.90657,0.341525,0.208987
8281,TSCO,,,,0.127758,2.92637,0.406278,0.326216
8282,TSE,,,,0.167094,1.40313,0.443664,0.391667
8283,TSEM,,,,0.167891,10.2455,0.643983,0.538582
8284,TSHA,,,,0.421303,0.583856,0.484429,0.459746
8285,TSI,,,,0.0452701,2.38849,0.189019,0.144671
8286,TSIAU,,,,,,,
8287,TSLA,,,,0.187738,1.47067,0.52658,0.474724
8288,TSLX,,,,0.0704753,1.22427,0.217069,0.165786
8289,TSM,,,,0.131075,1.38703,0.409485,0.33509
8290,TSN,,,,0.102473,1.49237,0.331455,0.296074
8291,TSOC,,,,0.145003,0.20518,0.187282,0.18765
8292,TSQ,,,,0.13042,1.43943,0.441083,0.394988
8293,TSRI,,,,0.20313,3.34521,0.696847,0.571158
8294,TT,,,,0.0894482,0.963487,0.26909,0.230177
8295,TTAC,,,,0.0454138,0.785893,0.160404,0.121743
8296,TTAI,,,,0.0671486,0.925112,0.204746,0.159804
8297,TTC,,,,0.0957761,2.09202,0.276806,0.235569
8298,TTCF,,,,0.0221187,1.25464,0.370549,0.0526331
8299,TTCFW,,,,,,,
8300,TTD,,,,0.263799,1.2504,0.60201,0.577927
8301,TTEC,,,,0.107472,1.45384,0.478603,0.398598
8302,TTEK,,,,0.099305,1.23216,0.407137,0.346756
8303,TTGT,,,,0.104446,2.72353,0.521291,0.427712
8304,TTI,,,,0.162,2.97603,0.5869,0.491242
8305,TTM,,,,0.158992,1.53812,0.428604,0.371478
8306,TTMI,,,,0.144993,2.14106,0.539842,0.466299
8307,TTNP,,,,0.244138,13.9947,1.07204,0.711317
8308,TTOO,,,,0.356907,3.2876,0.900466,0.750749
8309,TTP,,,,0.0617292,5.96498,0.345763,0.214119
8310,TTT,,,,0.202875,5.87515,0.446436,0.345267
8311,TTWO,,,,0.136415,1.74358,0.49588,0.424897
8312,TU,,,,0.0576104,3.31248,0.265593,0.151721
8313,TUFN,,,,0.389982,1.31522,0.703417,0.64982
8314,TUP,,,,0.0912403,2.45333,0.39339,0.314856
8315,TUR,,,,0.154804,0.814822,0.343541,0.313386
8316,TURN,,,,0.113842,2.29716,0.556783,0.461678
8317,TUSK,,,,0.29388,2.24586,0.803908,0.65937
8318,TV,,,,0.103666,5.71868,0.388802,0.311188
8319,TVC,,,,0.0218532,0.431704,0.0951746,0.0847217
8320,TVE,,,,0.0139115,0.728129,0.0949735,0.0814685
8321,TVTX,,,,0.216422,1.57011,0.601765,0.519803
8322,TVTY,,,,0.13739,2.67172,0.508435,0.415931
8323,TW,,,,0.162742,0.863938,0.391849,0.362854
8324,TWCT,,,,,,,
8325,TWCTU,,,,0.0514279,0.0875795,0.0640869,0.058221
8326,TWCTW,,,,,,,
8327,TWI,,,,0.0609272,2.18759,0.566393,0.492904
8328,TWIN,,,,0.0807244,1.91562,0.414848,0.364308
8329,TWLO,,,,0.257803,1.22128,0.569789,0.526235
8330,TWM,,,,0.163786,5.76674,0.543184,0.373675
8331,TWN,,,,0.0679003,0.896013,0.269,0.231879
8332,TWN.U,,,,,,,
8333,TWN.W,,,,,,,
8334,TWND,,,,0.0708358,0.0775901,0.0749157,0.0755029
8335,TWNK,,,,0.0717678,0.90294,0.277942,0.245064
8336,TWNKW,,,,,,,
8337,TWO,,,,0.0796726,2.4652,0.261087,0.185221
8338,TWO-A,,,,,,,
8339,TWO-B,,,,,,,
8340,TWO-C,,,,,,,
8341,TWO-D,,,,,,,
8342,TWO-E,,,,,,,
8343,TWOU,,,,0.192124,2.3619,0.543899,0.443849
8344,TWST,,,,0.394071,1.45151,0.730537,0.676543
8345,TWTR,,,,0.186602,1.01369,0.527946,0.499942
8346,TX,,,,0.139194,4.41377,0.465574,0.372823
8347,TXG,,,,0.284497,0.936961,0.586393,0.570593
8348,TXMD,,,,0.219509,2.30944,0.796114,0.684032
8349,TXN,,,,0.0729185,0.982532,0.242476,0.214569
8350,TXRH,,,,0.121963,1.85914,0.350886,0.301188
8351,TXT,,,,0.112598,2.09331,0.348191,0.269079
8352,TY,,,,0.044833,0.906533,0.165706,0.129915
8353,TYD,,,,0.0694551,2.90792,0.244073,0.185433
8354,TYG,,,,0.0708274,6.08064,0.343732,0.228048
8355,TYHT,,,,0.427366,2.59161,0.894238,0.799092
8356,TYL,,,,0.101245,1.85413,0.450542,0.328398
8357,TYME,,,,0.0,18.3634,1.187,0.863641
8358,TYO,,,,0.0792549,0.481896,0.190949,0.173825
8359,TZA,,,,0.227683,6.86005,0.894722,0.533179
8360,TZAC,,,,0.0297725,0.655056,0.198985,0.0648373
8361,TZACW,,,,,,,
8362,TZOO,,,,0.164893,4.31365,0.680123,0.562997
8363,U,,,,0.833662,1.04306,0.971178,0.986741
8364,UA,,,,0.22427,1.15812,0.493863,0.434711
8365,UAA,,,,0.121758,2.91276,0.530401,0.413157
8366,UAE,,,,0.0754239,0.771375,0.222171,0.199544
8367,UAG,,,,0.0964493,0.91461,0.296579,0.259251
8368,UAL,,,,0.130717,2.21533,0.561751,0.347407
8369,UAMY,,,,0.313176,2.17994,0.932269,0.840757
8370,UAN,,,,0.171184,9.88272,0.524725,0.430341
8371,UAPR,,,,0.0240526,0.432605,0.106204,0.0732564
8372,UAUG,,,,0.0333836,0.313313,0.104981,0.0706876
8373,UAVS,,,,0.315518,13.3063,1.60209,1.11109
8374,UBA,,,,0.087819,1.88154,0.289344,0.235658
8375,UBCP,,,,0.0907952,1.34305,0.429234,0.340943
8376,UBER,,,,0.273498,1.51392,0.550283,0.454499
8377,UBFO,,,,0.0802602,3.10751,0.487706,0.371905
8378,UBG,,,,0.103293,1.01736,0.284322,0.23145
8379,UBOH,,,,0.100184,1.51607,0.398184,0.34244
8380,UBOT,,,,0.333389,9.72919,1.1482,0.632255
8381,UBP,,,,0.0424328,1.6546,0.286347,0.240913
8382,UBP-H,,,,,,,
8383,UBP-K,,,,,,,
8384,UBR,,,,0.250005,5.75626,0.744816,0.578325
8385,UBS,,,,0.107377,1.1227,0.296801,0.262441
8386,UBSI,,,,0.112808,2.04033,0.316718,0.242326
8387,UBT,,,,0.133836,2.88455,0.328552,0.249689
8388,UBX,,,,0.265134,3.53732,0.830208,0.690662
8389,UCBI,,,,0.133718,1.9531,0.42423,0.30423
8390,UCBIO,,,,0.0676179,0.23094,0.140798,0.123539
8391,UCC,,,,0.10696,2.95628,0.399248,0.320089
8392,UCI,,,,0.06663,1.31709,0.203283,0.163198
8393,UCIB,,,,0.141232,0.800629,0.342233,0.329487
8394,UCL,,,,0.414416,1.01311,0.670851,0.683884
8395,UCO,,,,0.208093,12.5231,0.880501,0.565735
8396,UCON,,,,0.0188666,0.390855,0.0720065,0.0382656
8397,UCTT,,,,0.207872,1.95308,0.566763,0.518749
8398,UDEC,,,,0.0245341,0.25473,0.104999,0.0801069
8399,UDN,,,,0.0270665,0.233474,0.0762575,0.0602433
8400,UDOW,,,,0.123741,4.58311,0.50952,0.362805
8401,UDR,,,,0.0745941,1.57241,0.251926,0.188319
8402,UE,,,,0.121289,1.50213,0.304153,0.219069
8403,UEC,,,,0.312985,2.92229,0.789033,0.690621
8404,UEIC,,,,0.137361,2.31717,0.469038,0.420727
8405,UEPS,,,,0.142549,5.2212,0.613603,0.43641
8406,UEVM,,,,0.0916006,0.680945,0.193216,0.167903
8407,UFAB,,,,0.174075,1.59574,0.501221,0.433783
8408,UFCS,,,,0.120855,2.04072,0.370611,0.32123
8409,UFEB,,,,0.0367442,0.326522,0.12337,0.0862768
8410,UFI,,,,0.108151,4.67587,0.528864,0.452931
8411,UFO,,,,0.0986401,0.934503,0.302252,0.204176
8412,UFPI,,,,0.137369,4.57076,0.422476,0.3681
8413,UFPT,,,,0.102479,2.10817,0.617728,0.467053
8414,UFS,,,,0.12791,10.7085,0.541303,0.32645
8415,UG,,,,0.119957,1.3546,0.351192,0.324183
8416,UGA,,,,0.109567,1.46766,0.343822,0.29174
8417,UGE,,,,0.0964844,1.31251,0.308385,0.262845
8418,UGI,,,,0.0711325,2.03004,0.238991,0.199162
8419,UGL,,,,0.125468,0.924087,0.31833,0.288533
8420,UGP,,,,0.133059,5.27288,0.417394,0.342674
8421,UHAL,,,,0.087763,3.58155,0.441835,0.365679
8422,UHS,,,,0.102783,2.85157,0.332103,0.267143
8423,UHT,,,,0.0819158,1.84446,0.264265,0.217586
8424,UI,,,,0.152163,0.973689,0.540581,0.537552
8425,UIHC,,,,0.130281,1.12127,0.402576,0.361734
8426,UIS,,,,0.163533,2.63788,0.528425,0.448832
8427,UITB,,,,0.0185557,0.137854,0.0350912,0.0303009
8428,UIVM,,,,0.0532567,0.701109,0.161732,0.133702
8429,UJAN,,,,0.0175145,0.283859,0.085255,0.0714692
8430,UJB,,,,0.0570467,1.07251,0.284764,0.21798
8431,UJUL,,,,0.0191055,0.345403,0.103146,0.0776904
8432,UJUN,,,,0.0459292,0.34232,0.13568,0.102238
8433,UK,,,,0.0316411,0.915084,0.284968,0.212903
8434,UKOMW,,,,,,,
8435,UL,,,,0.0813219,3.93832,0.264455,0.204989
8436,ULBI,,,,0.173385,1.55161,0.592312,0.529521
8437,ULE,,,,0.0690938,0.482135,0.18554,0.169271
8438,ULH,,,,0.123629,1.31387,0.450892,0.413142
8439,ULST,,,,0.00525423,0.102227,0.0166528,0.0140414
8440,ULTA,,,,0.103801,1.52838,0.424477,0.361359
8441,ULTR,,,,0.00605605,0.0809045,0.022458,0.0108632
8442,ULVM,,,,0.0586201,0.903936,0.187597,0.147572
8443,UMAR,,,,0.0330039,0.273977,0.0967462,0.0720026
8444,UMAY,,,,0.0736686,0.110513,0.0949058,0.100799
8445,UMBF,,,,0.106006,2.86877,0.298102,0.245419
8446,UMC,,,,0.142089,2.15323,0.472372,0.407776
8447,UMDD,,,,0.135972,2.9829,0.574683,0.432051
8448,UMH,,,,0.0504741,1.47913,0.249968,0.21967
8449,UMH-C,,,,,,,
8450,UMH-D,,,,,,,
8451,UMPQ,,,,0.101268,3.66677,0.405553,0.285604
8452,UNAM,,,,0.0625094,1.61028,0.467358,0.401388
8453,UNB,,,,0.0882239,1.79482,0.332402,0.253715
8454,UNF,,,,0.103178,1.06358,0.307172,0.276286
8455,UNFI,,,,0.126279,2.08029,0.444548,0.378396
8456,UNG,,,,0.157022,5.86792,0.528957,0.380519
8457,UNH,,,,0.0862283,2.16758,0.334725,0.265129
8458,UNIT,,,,0.163775,1.6494,0.44734,0.38567
8459,UNL,,,,0.108939,0.697687,0.255281,0.242603
8460,UNM,,,,0.0881354,2.03744,0.362391,0.271123
8461,UNMA,,,,,,,
8462,UNOV,,,,0.0338885,0.265148,0.103664,0.0828441
8463,UNP,,,,0.0916026,2.9015,0.284886,0.242486
8464,UNTY,,,,0.0539501,2.38425,0.413826,0.307407
8465,UNVR,,,,0.128416,1.63256,0.375662,0.316988
8466,UOCT,,,,0.0294109,0.295506,0.0933436,0.0771093
8467,UONE,,,,0.141994,6.27981,0.850993,0.694958
8468,UONEK,,,,0.140815,6.60652,0.752038,0.585193
